index,gender_1,gender_2,gender_3,gender_4,gender_5,gender_6,gender_7,gender_8,nums_worker,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8,round1_1,round1_3,round1_4,round1_5,round1_6,round1_7,round1_8,sequence_pos,sid,round1_2
0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,e51386bc-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,96e476ee-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,783de814-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,0,0,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,7,c58cffa6-4d1a-11e9-9eb8-005056a4a701-126935,4
0,1,1,1,0,1,0,1,0,8,2,3,2,4,4,5,4,3,0,0,0,0,0,0,0,7,893d5014-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,783de814-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,4,0,1,1,0,1,1,3,1,0,1,0,1,1,8,dd7617f2-4d19-11e9-9eb8-005056a4a701-126935,4
0,0,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,e51386bc-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,5,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,96e476ee-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,3,4,0,1,1,1,2,0,3,0,0,1,1,1,0,1,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,4
0,0,0,1,0,-1,-1,-1,-1,4,2,1,0,0,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,8,c58cffa6-4d1a-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,-1,-1,-1,-1,4,0,2,2,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,3,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,96e476ee-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,e51386bc-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,5,4,4,3,4,4,5,5,3,0,1,0,0,1,0,8,a0f6d54a-4d1a-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,1,0,1,0,8,2,3,2,3,4,2,4,0,0,0,0,0,0,0,0,3,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0d93f250-4d1b-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,2,1,0,0,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,9,c58cffa6-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,1,0,1,0,8,4,2,4,4,2,4,3,2,0,0,0,0,0,0,0,8,893d5014-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,1,2,2,1,2,1,3,0,0,0,0,0,0,0,9,25ea4a3c-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,e51386bc-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,-1,-1,-1,-1,4,1,1,0,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,10,c58cffa6-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,3,1,1,1,0,0,2,2,1,0,1,0,1,1,9,dd7617f2-4d19-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,-1,-1,-1,-1,4,1,2,1,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,4,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,e51386bc-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,0,4,3,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,5,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,5,3,3,5,5,4,3,4,3,0,1,0,1,1,0,9,a0f6d54a-4d1a-11e9-9eb8-005056a4a701-126935,3
0,1,1,1,0,1,0,1,0,8,1,4,3,2,0,4,3,2,0,0,0,0,0,0,0,4,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,e51386bc-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,2,4,2,3,2,3,3,0,0,0,0,0,0,0,1,efe52722-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,2,1,1,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,11,c58cffa6-4d1a-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,1,0,1,0,8,4,5,4,4,2,5,2,5,0,0,0,0,0,0,0,9,893d5014-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,2,1,3,2,3,4,2,0,0,0,0,0,0,0,10,25ea4a3c-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,4,3,5,3,4,3,4,5,3,0,0,1,1,1,1,10,a0f6d54a-4d1a-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,1,0,1,0,8,3,4,0,1,1,1,0,0,3,0,0,1,1,1,0,10,dd7617f2-4d19-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,-1,-1,-1,-1,4,1,2,0,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,5,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,4,4,5,3,4,5,5,5,2,2,2,2,2,2,2,2,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,-1,-1,-1,-1,4,2,3,4,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,3,0,4,2,3,2,3,3,0,0,0,0,0,0,0,5,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,4,3,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,1,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,1,0,1,0,8,4,5,2,4,4,3,4,5,2,2,2,2,2,2,2,11,a0f6d54a-4d1a-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,-1,-1,-1,-1,4,2,3,4,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,6,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,4,5,2,4,4,5,2,4,0,0,0,0,0,0,0,10,893d5014-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,1,2,3,1,3,2,4,4,0,0,0,0,0,0,0,11,25ea4a3c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,3,2,0,1,2,2,0,0,4,0,1,1,1,0,1,11,dd7617f2-4d19-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,1,0,1,0,8,4,2,1,4,0,1,2,4,0,0,0,0,0,0,0,6,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,3,2,4,4,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,2,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,4
0,0,0,1,0,1,0,1,0,8,3,3,1,1,1,1,1,1,3,0,0,1,1,1,1,3,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,1,2,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,0,a6599fae-4d1a-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,-1,-1,-1,-1,4,3,5,5,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,7,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,1,2,1,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,6,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,4,3,2,3,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,3,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,2,4,2,2,4,2,5,2,0,0,0,0,0,0,0,7,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,2,5,5,5,2,4,4,5,0,0,0,0,0,0,0,11,893d5014-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,2,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,-1,-1,-1,-1,4,2,3,2,3,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,4,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,1,0,1,0,8,4,3,2,2,3,4,4,4,0,0,0,0,0,0,0,0,033bd9a6-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,4,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,5,4,5,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,8,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,1,2,1,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,7,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,3,3,3,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,5,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0d93f250-4d1b-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,2,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,3b2d4ff0-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,1,1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,1,a6599fae-4d1a-11e9-9eb8-005056a4a701-126935,4
0,0,0,1,0,-1,-1,-1,-1,4,4,4,3,4,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,0,6fa21832-4d1b-11e9-9eb8-005056a4a701-126935,4
0,1,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,3,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,4
0,0,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,0d93f250-4d1b-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,4,2,2,1,0,3,3,0,0,0,0,0,0,0,8,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,2,3,4,2,1,3,2,4,0,0,0,0,0,0,0,0,f57c9f82-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,3,1,2,4,2,3,3,0,0,0,0,0,0,0,1,033bd9a6-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,4,4,3,2,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,6,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,4
0,1,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,d508d5f6-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,1,3,1,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,8,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,5,2,3,2,0,1,1,2,1,0,1,0,1,1,5,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,-1,-1,-1,-1,4,4,5,4,3,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,1,6fa21832-4d1b-11e9-9eb8-005056a4a701-126935,2
0,1,1,1,0,-1,-1,-1,-1,4,4,4,0,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,1,2,3,4,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,7,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,4,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,3
0,1,1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,3,4,4,5,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,2,6fa21832-4d1b-11e9-9eb8-005056a4a701-126935,4
0,0,0,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,4,3,2,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,3b2d4ff0-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,3,5,4,4,2,3,4,0,0,0,0,0,0,0,1,f57c9f82-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,1,2,2,3,2,4,4,0,0,0,0,0,0,0,2,033bd9a6-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,d508d5f6-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,2,2,2,2,3,4,3,0,0,0,0,0,0,0,9,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,2,0,0,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,5,1,2,3,2,0,1,1,4,1,1,1,0,0,0,6,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,-1,-1,-1,-1,4,4,5,3,4,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,3,6fa21832-4d1b-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,1,2,3,1,3,2,3,0,0,0,0,0,0,0,0,8a508098-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,4,3,3,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,8,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,4
0,1,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,4,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,2,3b2d4ff0-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,4,2,5,5,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,10,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,1,3,3,2,3,3,2,0,0,0,0,0,0,0,3,033bd9a6-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,5,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,-1,-1,-1,-1,4,3,5,4,4,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,4,6fa21832-4d1b-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,5,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,5,2,4,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,9,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,4,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,3da55bb2-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,3,3,2,3,0,4,2,4,0,0,0,0,0,0,0,10,8f21f368-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,3,2,2,2,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,2,a6599fae-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,1,-1,-1,-1,-1,-1,-1,2,1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,6,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,1,1,0,1,0,1,0,8,3,2,1,2,2,2,3,2,0,0,0,0,0,0,0,2,f57c9f82-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,fd91dcb4-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,0,2,1,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,10,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,69c4e1ac-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,4,3,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,3,3b2d4ff0-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,4,3,3,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,10,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,2
0,0,0,-1,-1,-1,-1,-1,-1,2,2,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,3da55bb2-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,7,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,4
0,0,0,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,1,2,2,2,1,2,1,2,3,0,0,1,1,1,1,1,8a508098-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,1,0,1,0,8,4,3,1,2,4,2,1,1,4,0,1,1,1,0,1,7,3664cbc0-4d19-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,3da55bb2-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,2,3,4,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,11,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,3,3,4,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,11,0eafd424-4d1b-11e9-9eb8-005056a4a701-126935,4
0,1,1,1,0,1,0,1,0,8,1,2,3,2,3,3,4,4,0,0,0,0,0,0,0,4,033bd9a6-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,2,1,2,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,3,a6599fae-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,-1,-1,-1,-1,4,3,4,3,4,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,0,424e0130-4d1a-11e9-9eb8-005056a4a701-126935,2
0,1,1,1,0,-1,-1,-1,-1,4,4,3,4,5,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,5,6fa21832-4d1b-11e9-9eb8-005056a4a701-126935,2
0,0,0,-1,-1,-1,-1,-1,-1,2,4,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,b894e90e-4d19-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,4,4,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,4,3b2d4ff0-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,3da55bb2-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,2,2,1,1,1,3,2,2,1,0,1,0,1,1,2,8a508098-4d1a-11e9-9eb8-005056a4a701-126935,4
0,0,0,1,0,-1,-1,-1,-1,4,3,2,1,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,11,8c678b60-4d1a-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,69c4e1ac-4d1a-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,8,d8866fa2-4d1a-11e9-9eb8-005056a4a701-126935,4
